qb_orientation,result_0.0,result_1.0,result_2.0,result_3.0,result_4.0
330.13,0,0,0,0,1
303.86,0,0,0,1,0
335.76,0,0,0,0,1
265.29,0,0,1,0,0
97.06,0,0,0,1,0
162.47,1,0,0,0,0
57.24,0,0,1,0,0
140.24,0,1,0,0,0
74.59,0,1,0,0,0
169.3,1,0,0,0,0
249.23,1,0,0,0,0
54.54,1,0,0,0,0
257.43,0,1,0,0,0
350.58,0,0,0,1,0
124.29,1,0,0,0,0
144.66,1,0,0,0,0
268.15,0,1,0,0,0
288.46,0,0,1,0,0
58.21,0,0,0,1,0
2.54,0,0,1,0,0
225.82,1,0,0,0,0
319.59,0,1,0,0,0
313.32,0,0,1,0,0
359.66,0,0,0,1,0
306.37,0,0,0,0,1
234.28,0,1,0,0,0
261.02,0,1,0,0,0
279.85,0,0,0,0,1
13.83,0,0,0,0,1
16.29,0,0,0,1,0
171.28,0,0,1,0,0
69.01,0,0,0,1,0
141.29,0,0,0,0,0
93.07,0,0,0,1,0
112.29,0,0,1,0,0
178.46,0,0,0,0,0
86.82,0,0,0,1,0
155.96,0,0,0,0,0
174.11,1,0,0,0,0
227.46,1,0,0,0,0
342.73,0,0,1,0,0
82.6,0,0,1,0,0
165.84,1,0,0,0,0
320.71,0,0,0,0,0
259.28,1,0,0,0,0
141.98,0,0,1,0,0
299.77,0,0,1,0,0
110.3,0,1,0,0,0
95.28,0,0,1,0,0
342.41,0,0,0,0,1
247.77,0,1,0,0,0
335.92,0,0,0,1,0
140.17,1,0,0,0,0
69.75,0,0,0,1,0
61.46,0,0,0,1,0
352.73,0,0,0,0,1
115.87,1,0,0,0,0
37.61,0,0,0,0,1
77.37,0,0,0,0,0
127.18,0,0,0,0,0
95.11,0,1,0,0,0
97.26,0,0,1,0,0
149.28,1,0,0,0,0
276.54,1,0,0,0,0
95.42,0,1,0,0,0
190.17,0,1,0,0,0
328.68,0,0,0,1,0
354.23,0,0,0,0,1
357.68,0,0,1,0,0
297.45,0,0,0,0,1
305.59,0,0,0,1,0
248.69,0,1,0,0,0
259.66,1,0,0,0,0
212.85,1,0,0,0,0
290.53,0,1,0,0,0
263.82,0,1,0,0,0
105.51,0,0,1,0,0
265.21,0,1,0,0,0
260.52,0,1,0,0,0
328.64,0,0,0,1,0
291.34,0,0,1,0,0
268.23,1,0,0,0,0
131.08,1,0,0,0,0
57.97,0,0,0,1,0
76.05,0,0,0,1,0
82.89,0,0,0,1,0
82.11,0,0,0,1,0
84.33,0,0,0,0,1
342.07,0,0,1,0,0
296.78,0,0,1,0,0
156.88,1,0,0,0,0
100.04,0,0,0,1,0
290.77,0,1,0,0,0
115.35,0,0,1,0,0
93.27,0,0,0,1,0
111.63,0,1,0,0,0
350.7,0,0,0,0,1
199.71,0,0,1,0,0
317.9,0,0,1,0,0
353.93,0,0,0,0,1
237.17,0,0,1,0,0
308.23,0,0,1,0,0
330.77,0,0,0,0,0
127.95,0,0,1,0,0
190.25,1,0,0,0,0
346.72,0,0,1,0,0
99.84,0,0,0,1,0
160.99,0,1,0,0,0
244.47,1,0,0,0,0
220.84,1,0,0,0,0
218.32,0,1,0,0,0
150.51,0,1,0,0,0
161.77,0,1,0,0,0
109.13,0,1,0,0,0
157.88,0,0,0,1,0
189.49,0,0,1,0,0
156.57,0,1,0,0,0
82.99,0,0,1,0,0
277.53,0,1,0,0,0
308.21,0,0,1,0,0
232.85,1,0,0,0,0
89.83,0,0,0,1,0
149.48,1,0,0,0,0
18.78,0,0,0,0,1
48.01,0,0,0,0,1
166.59,1,0,0,0,0
105.2,0,0,1,0,0
167.27,0,1,0,0,0
53.31,0,0,0,1,0
33.65,0,0,1,0,0
145.55,0,1,0,0,0
108.55,0,1,0,0,0
70.05,0,0,0,1,0
170.33,0,0,1,0,0
257.84,0,1,0,0,0
172.53,0,1,0,0,0
62.24,0,0,0,1,0
281.84,0,1,0,0,0
8.18,0,0,1,0,0
350.87,0,0,0,0,1
321.69,0,0,0,0,1
224.45,0,1,0,0,0
313.6,0,1,0,0,0
272.88,1,0,0,0,0
198.5,0,0,0,1,0
160.66,1,0,0,0,0
53.07,0,0,1,0,0
123.09,1,0,0,0,0
339.11,0,0,0,1,0
350.12,0,0,0,0,1
314.37,0,0,0,0,1
161.37,0,1,0,0,0
145.11,0,0,0,0,0
173.37,0,1,0,0,0
182.91,1,0,0,0,0
143.65,0,0,1,0,0
235.3,1,0,0,0,0
336.4,0,0,0,0,1
283.09,0,1,0,0,0
262.77,0,1,0,0,0
259.61,0,0,1,0,0
263.98,1,0,0,0,0
120.42,0,1,0,0,0
260.66,0,1,0,0,0
182.66,1,0,0,0,0
244.8,1,0,0,0,0
324.1,0,0,0,1,0
335.23,0,0,1,0,0
264.33,0,1,0,0,0
137.68,1,0,0,0,0
164.51,1,0,0,0,0
315.63,0,0,0,1,0
327.05,0,0,0,1,0
331.76,0,0,0,0,1
96.84,0,0,1,0,0
125.13,0,1,0,0,0
343.26,0,0,0,1,0
254.81,1,0,0,0,0
328.13,0,0,1,0,0
251.36,0,0,1,0,0
258.58,1,0,0,0,0
79.31,0,0,1,0,0
55.97,0,1,0,0,0
119.86,0,0,0,0,0
2.11,0,0,0,0,1
233.62,0,1,0,0,0
259.18,0,1,0,0,0
321.12,0,0,1,0,0
46.54,0,0,1,0,0
124.41,0,0,1,0,0
134.82,0,0,1,0,0
32.63,0,0,0,0,1
97.17,1,0,0,0,0
249.21,0,0,1,0,0
239.35,1,0,0,0,0
297.13,0,1,0,0,0
164.15,0,1,0,0,0
77.82,0,0,0,1,0
105.82,0,0,0,1,0
130.41,1,0,0,0,0
164.46,1,0,0,0,0
163.0,1,0,0,0,0
129.04,1,0,0,0,0
160.12,1,0,0,0,0
295.58,0,0,1,0,0
186.5,0,1,0,0,0
322.39,0,0,1,0,0
87.96,0,0,0,1,0
320.17,0,0,1,0,0
235.52,0,0,1,0,0
160.03,1,0,0,0,0
186.21,0,0,1,0,0
125.32,0,0,1,0,0
334.72,0,0,0,1,0
257.97,0,1,0,0,0
224.3,1,0,0,0,0
337.23,0,0,1,0,0
350.41,0,1,0,0,0
339.06,0,0,0,1,0
61.14,0,1,0,0,0
50.71,0,0,0,1,0
349.82,0,0,1,0,0
316.09,0,0,1,0,0
358.13,0,0,0,1,0
305.29,0,0,1,0,0
341.23,0,0,0,0,1
338.08,0,0,0,0,1
301.71,0,0,1,0,0
33.58,0,0,0,1,0
69.69,0,0,0,0,1
335.78,0,0,0,1,0
338.61,0,0,1,0,0
231.55,0,1,0,0,0
30.59,0,0,1,0,0
342.88,0,0,0,1,0
275.76,1,0,0,0,0
253.83,1,0,0,0,0
132.08,0,0,1,0,0
122.6,0,1,0,0,0
355.54,0,0,0,1,0
326.61,0,0,0,0,1
353.64,0,0,0,0,1
166.05,0,1,0,0,0
122.62,0,0,0,1,0
38.99,0,0,1,0,0
112.89,0,0,0,1,0
154.72,0,1,0,0,0
188.8,1,0,0,0,0
109.58,0,1,0,0,0
83.93,0,0,0,0,1
110.76,0,0,0,1,0
165.35,0,1,0,0,0
136.57,0,0,1,0,0
170.35,1,0,0,0,0
103.17,0,0,1,0,0
311.39,1,0,0,0,0
316.09,0,0,1,0,0
78.48,0,1,0,0,0
82.26,0,0,0,0,1
118.97,0,1,0,0,0
153.81,1,0,0,0,0
263.37,0,1,0,0,0
251.02,1,0,0,0,0
355.57,0,0,0,0,1
138.29,1,0,0,0,0
48.92,0,0,1,0,0
197.92,0,1,0,0,0
103.63,0,1,0,0,0
9.8,0,0,1,0,0
264.27,1,0,0,0,0
307.87,0,0,1,0,0
95.57,0,0,1,0,0
140.49,0,0,1,0,0
170.1,0,0,0,0,0
91.08,0,0,0,0,1
324.58,0,0,1,0,0
267.71,0,1,0,0,0
341.59,0,0,1,0,0
246.44,0,1,0,0,0
221.21,0,1,0,0,0
14.7,0,0,0,0,0
261.38,1,0,0,0,0
165.35,0,1,0,0,0
157.97,0,0,0,0,0
63.79,0,0,1,0,0
125.58,0,0,0,0,1
102.81,0,0,1,0,0
151.21,0,1,0,0,0
165.39,0,1,0,0,0
154.98,1,0,0,0,0
132.99,0,0,1,0,0
344.35,0,0,0,0,0
321.11,0,0,0,0,1
227.33,0,0,1,0,0
291.14,0,1,0,0,0
28.6,0,0,0,1,0
155.81,0,0,1,0,0
289.51,0,0,0,1,0
140.37,0,1,0,0,0
85.72,0,1,0,0,0
319.54,0,0,0,1,0
353.03,0,0,0,0,1
68.31,0,0,0,0,1
150.14,0,1,0,0,0
316.76,0,0,0,0,1
196.05,0,1,0,0,0
186.61,0,0,1,0,0
323.79,0,0,1,0,0
313.14,0,0,1,0,0
289.35,0,1,0,0,0
334.44,0,0,1,0,0
322.71,0,0,0,0,1
257.58,0,1,0,0,0
345.39,0,0,0,1,0
356.32,0,0,0,0,0
108.62,0,0,0,1,0
179.03,0,1,0,0,0
173.2,1,0,0,0,0
138.63,0,0,1,0,0
169.47,1,0,0,0,0
186.71,0,1,0,0,0
298.88,0,0,0,0,0
139.01,0,0,1,0,0
181.73,0,1,0,0,0
59.86,0,0,1,0,0
169.34,0,1,0,0,0
154.93,0,1,0,0,0
87.86,0,0,0,0,1
79.37,0,0,1,0,0
133.58,1,0,0,0,0
78.62,0,0,0,0,1
58.75,0,0,0,0,1
140.24,1,0,0,0,0
349.22,0,0,0,1,0
233.7,0,1,0,0,0
160.31,0,1,0,0,0
308.75,0,1,0,0,0
173.42,0,0,1,0,0
84.08,0,0,0,1,0
119.5,0,1,0,0,0
76.59,0,0,1,0,0
307.07,0,0,0,1,0
111.27,0,0,1,0,0
165.68,0,0,1,0,0
75.42,0,0,0,1,0
124.99,0,1,0,0,0
70.6,0,0,1,0,0
7.91,0,0,0,0,1
253.68,0,1,0,0,0
113.96,0,1,0,0,0
189.64,0,0,0,0,0
92.36,0,0,0,0,1
111.8,1,0,0,0,0
282.2,0,1,0,0,0
318.99,0,0,1,0,0
341.44,0,0,0,0,1
224.59,0,0,1,0,0
311.13,0,0,1,0,0
145.45,1,0,0,0,0
66.32,0,0,0,1,0
109.86,0,0,0,0,1
307.21,0,0,0,1,0
217.07,0,0,1,0,0
297.73,0,1,0,0,0
331.2,0,0,0,0,1
252.67,1,0,0,0,0
56.3,0,0,0,0,1
237.93,0,1,0,0,0
347.66,0,0,0,1,0
64.66,0,0,0,0,1
121.51,1,0,0,0,0
325.86,0,0,0,0,0
302.8,0,0,0,1,0
301.99,0,0,1,0,0
261.17,0,1,0,0,0
277.01,0,1,0,0,0
307.16,0,0,0,0,1
37.64,0,0,0,0,1
125.71,0,0,1,0,0
122.75,0,1,0,0,0
87.21,1,0,0,0,0
119.03,1,0,0,0,0
133.95,1,0,0,0,0
132.27,0,1,0,0,0
112.4,0,1,0,0,0
60.41,0,0,1,0,0
144.42,1,0,0,0,0
133.09,0,0,1,0,0
120.27,0,1,0,0,0
117.16,0,1,0,0,0
110.06,0,0,1,0,0
66.04,0,0,0,1,0
34.07,0,0,0,0,1
150.84,1,0,0,0,0
45.38,0,1,0,0,0
35.04,0,0,1,0,0
72.44,0,0,1,0,0
72.08,0,0,0,0,1
58.39,0,0,0,1,0
309.55,0,0,0,0,1
327.22,0,0,0,0,1
46.02,0,0,0,1,0
99.53,0,0,1,0,0
326.5,0,0,0,0,1
55.54,0,0,1,0,0
78.34,0,0,0,1,0
102.53,0,0,1,0,0
38.14,0,0,0,1,0
87.89,0,0,0,1,0
302.3,0,0,0,0,1
234.85,1,0,0,0,0
299.42,0,0,0,1,0
292.12,0,0,0,1,0
179.48,0,0,0,1,0
53.13,0,0,1,0,0
260.09,0,1,0,0,0
270.26,0,0,1,0,0
290.98,0,1,0,0,0
345.56,0,0,0,0,0
158.13,0,1,0,0,0
188.5,0,1,0,0,0
258.44,1,0,0,0,0
314.1,0,1,0,0,0
318.65,0,0,0,1,0
228.9,0,1,0,0,0
238.43,0,0,0,1,0
179.09,1,0,0,0,0
120.85,0,0,1,0,0
119.31,0,1,0,0,0
294.13,0,1,0,0,0
191.48,1,0,0,0,0
344.48,0,0,0,0,0
297.59,0,0,0,1,0
229.34,0,0,1,0,0
346.87,0,0,1,0,0
248.36,1,0,0,0,0
128.87,0,1,0,0,0
35.66,0,0,0,0,1
354.79,0,0,1,0,0
275.08,0,0,1,0,0
287.78,0,1,0,0,0
127.48,1,0,0,0,0
41.05,0,0,0,1,0
51.37,0,0,1,0,0
130.97,1,0,0,0,0
184.27,1,0,0,0,0
239.47,1,0,0,0,0
305.02,0,0,1,0,0
79.39,0,1,0,0,0
100.73,0,0,0,1,0
103.72,0,1,0,0,0
28.76,0,0,0,0,1
295.46,0,0,0,1,0
306.07,0,0,0,1,0
343.28,0,0,0,0,1
211.05,0,0,1,0,0
289.12,0,0,0,1,0
87.95,0,1,0,0,0
121.36,1,0,0,0,0
107.77,0,0,0,1,0
123.03,0,0,1,0,0
81.65,0,0,1,0,0
124.65,0,1,0,0,0
102.04,0,1,0,0,0
137.78,1,0,0,0,0
127.58,1,0,0,0,0
261.98,1,0,0,0,0
319.83,0,0,0,1,0
303.69,1,0,0,0,0
2.66,0,0,1,0,0
58.07,0,0,0,1,0
147.61,1,0,0,0,0
69.73,0,0,0,1,0
70.11,0,0,1,0,0
156.05,1,0,0,0,0
308.92,0,0,0,0,0
103.86,0,0,1,0,0
186.96,0,0,0,1,0
111.96,0,0,0,1,0
134.34,0,0,1,0,0
28.58,0,0,0,0,1
168.94,1,0,0,0,0
350.0,0,0,0,0,1
91.27,0,0,0,1,0
243.63,0,0,1,0,0
159.37,0,1,0,0,0
134.88,0,1,0,0,0
245.72,0,0,1,0,0
110.03,1,0,0,0,0
53.09,0,1,0,0,0
79.86,0,0,1,0,0
49.58,0,0,0,0,1
168.72,0,1,0,0,0
140.12,1,0,0,0,0
359.15,0,0,0,0,0
246.25,0,0,1,0,0
321.24,0,0,0,1,0
203.61,1,0,0,0,0
227.59,0,1,0,0,0
151.62,0,1,0,0,0
100.63,0,0,0,1,0
329.08,0,0,0,1,0
269.34,0,0,1,0,0
146.94,0,0,0,0,0
161.83,1,0,0,0,0
36.66,0,0,0,0,1
262.16,0,1,0,0,0
329.08,0,0,0,0,1
37.51,0,0,0,0,1
293.68,0,1,0,0,0
239.01,1,0,0,0,0
139.04,0,1,0,0,0
121.41,0,1,0,0,0
89.29,0,0,0,0,1
311.17,0,0,1,0,0
220.53,0,1,0,0,0
60.11,0,0,0,0,1
120.16,0,0,0,1,0
115.02,0,0,0,0,0
161.13,1,0,0,0,0
242.94,1,0,0,0,0
342.17,0,0,0,1,0
184.74,1,0,0,0,0
67.07,0,0,1,0,0
312.19,0,0,0,0,1
302.74,0,1,0,0,0
303.43,0,0,0,1,0
315.05,0,0,0,1,0
114.63,1,0,0,0,0
99.09,0,1,0,0,0
27.82,0,0,0,1,0
260.11,0,1,0,0,0
197.7,1,0,0,0,0
317.47,0,1,0,0,0
319.8,0,0,0,1,0
349.93,0,0,0,1,0
279.92,0,0,1,0,0
256.32,0,1,0,0,0
328.09,0,0,1,0,0
337.66,0,0,0,0,1
334.67,0,0,0,0,1
222.92,0,1,0,0,0
223.22,0,1,0,0,0
322.7,0,0,0,1,0
292.97,0,0,1,0,0
310.31,0,0,0,1,0
240.91,0,1,0,0,0
94.42,0,0,0,1,0
92.5,0,1,0,0,0
118.31,0,0,1,0,0
73.05,0,0,0,0,1
112.95,1,0,0,0,0
259.73,0,0,1,0,0
63.55,0,0,1,0,0
139.92,0,1,0,0,0
158.86,0,0,1,0,0
73.08,0,0,1,0,0
179.8,0,0,1,0,0
146.64,1,0,0,0,0
133.17,0,0,0,0,0
157.45,1,0,0,0,0
153.06,1,0,0,0,0
346.0,0,0,0,0,1
249.46,1,0,0,0,0
289.81,0,0,0,0,1
334.03,0,0,0,0,1
313.62,0,0,0,0,1
72.22,0,0,0,0,0
317.58,0,0,0,1,0
236.94,0,0,1,0,0
325.31,0,0,0,1,0
346.68,0,0,0,1,0
246.78,1,0,0,0,0
316.13,0,0,0,0,1
248.52,0,0,1,0,0
235.91,1,0,0,0,0
137.64,0,1,0,0,0
144.86,0,0,0,0,0
117.42,1,0,0,0,0
35.42,0,0,0,0,1
162.04,1,0,0,0,0
147.17,0,1,0,0,0
65.18,0,1,0,0,0
138.79,0,0,0,0,0
311.84,0,0,0,1,0
316.89,0,0,0,1,0
254.03,1,0,0,0,0
304.65,0,1,0,0,0
280.19,0,0,0,0,1
145.95,1,0,0,0,0
37.26,0,0,0,0,1
149.85,0,1,0,0,0
131.88,1,0,0,0,0
283.16,0,0,1,0,0
333.04,0,0,0,1,0
53.96,0,0,0,1,0
106.42,0,0,1,0,0
150.57,0,0,0,0,0
132.0,0,0,1,0,0
291.46,0,0,1,0,0
295.61,0,0,1,0,0
326.74,0,0,0,1,0
244.15,0,1,0,0,0
297.1,1,0,0,0,0
313.59,0,0,0,1,0
221.26,1,0,0,0,0
63.74,0,0,1,0,0
222.04,1,0,0,0,0
160.8,0,0,0,0,0
146.32,1,0,0,0,0
138.93,0,0,1,0,0
155.98,0,0,1,0,0
145.16,0,0,1,0,0
125.92,0,0,1,0,0
309.42,0,0,1,0,0
282.87,0,1,0,0,0
237.23,1,0,0,0,0
335.43,0,0,0,0,1
143.31,1,0,0,0,0
50.56,0,0,1,0,0
157.6,1,0,0,0,0
274.37,0,1,0,0,0
293.77,0,0,0,1,0
276.76,0,1,0,0,0
246.3,0,1,0,0,0
348.7,0,0,0,0,1
240.07,0,1,0,0,0
162.95,0,0,1,0,0
107.73,0,0,1,0,0
69.83,0,0,1,0,0
37.88,0,0,0,1,0
251.15,1,0,0,0,0
342.67,0,0,0,0,1
261.64,0,0,1,0,0
248.15,1,0,0,0,0
73.57,0,0,0,0,1
65.6,0,1,0,0,0
106.02,0,0,0,1,0
118.85,0,0,1,0,0
75.54,0,0,0,0,1
50.48,0,0,0,1,0
308.76,0,0,1,0,0
75.36,0,0,0,0,1
226.46,0,0,0,0,0
227.2,0,0,1,0,0
217.21,1,0,0,0,0
296.2,0,0,1,0,0
136.29,0,1,0,0,0
122.75,0,1,0,0,0
52.65,0,0,0,1,0
77.88,0,0,1,0,0
127.28,0,0,0,1,0
334.71,0,0,0,1,0
226.36,0,0,1,0,0
321.44,0,0,0,1,0
281.26,0,0,0,0,0
101.94,0,1,0,0,0
233.08,0,1,0,0,0
327.09,0,0,1,0,0
80.52,0,0,1,0,0
116.06,1,0,0,0,0
85.84,0,0,0,1,0
146.1,0,0,1,0,0
70.83,0,0,0,1,0
330.56,0,1,0,0,0
256.07,0,0,1,0,0
301.8,0,1,0,0,0
41.53,0,0,0,1,0
148.3,1,0,0,0,0
248.23,1,0,0,0,0
231.89,0,1,0,0,0
260.36,1,0,0,0,0
131.45,1,0,0,0,0
137.76,0,1,0,0,0
69.58,0,1,0,0,0
166.84,1,0,0,0,0
34.2,0,0,0,0,1
261.01,0,0,0,0,0
251.01,1,0,0,0,0
199.87,0,0,0,1,0
252.42,0,0,1,0,0
294.05,0,1,0,0,0
334.74,0,0,0,0,1
315.07,0,0,1,0,0
148.27,1,0,0,0,0
317.61,0,0,0,1,0
273.86,0,0,1,0,0
58.82,0,0,1,0,0
124.4,1,0,0,0,0
228.46,0,1,0,0,0
236.39,0,1,0,0,0
278.03,1,0,0,0,0
247.11,1,0,0,0,0
356.38,0,0,0,0,1
208.4,0,1,0,0,0
137.45,1,0,0,0,0
168.32,0,1,0,0,0
235.44,0,0,0,0,0
322.09,0,0,0,0,1
142.68,0,1,0,0,0
99.44,0,0,0,0,0
82.24,0,0,1,0,0
141.77,1,0,0,0,0
183.72,0,0,0,0,0
106.0,0,0,1,0,0
46.7,0,0,0,0,0
14.26,0,0,0,1,0
182.17,0,0,0,0,0
104.33,0,1,0,0,0
282.62,0,1,0,0,0
299.63,0,1,0,0,0
255.16,0,1,0,0,0
233.05,0,1,0,0,0
326.64,0,0,0,0,1
310.56,0,0,0,1,0
90.73,0,0,1,0,0
59.76,0,0,0,0,1
105.99,0,0,1,0,0
31.75,0,0,0,0,1
164.0,1,0,0,0,0
270.66,0,0,1,0,0
299.98,0,0,0,0,1
81.82,0,0,0,1,0
72.76,0,0,1,0,0
165.04,0,0,1,0,0
341.04,0,0,0,0,1
253.58,0,1,0,0,0
297.66,0,0,0,1,0
127.82,0,1,0,0,0
94.14,0,0,1,0,0
74.09,0,0,0,0,1
135.6,0,0,1,0,0
34.08,0,0,1,0,0
162.05,0,1,0,0,0
75.58,0,0,1,0,0
66.52,0,0,0,1,0
170.87,0,0,0,1,0
271.79,1,0,0,0,0
158.55,0,0,1,0,0
11.71,0,0,1,0,0
151.69,1,0,0,0,0
47.57,0,0,0,0,1
64.09,0,0,0,1,0
238.6,1,0,0,0,0
252.87,1,0,0,0,0
301.4,0,0,0,0,1
0.07,0,0,0,0,0
71.53,0,0,0,0,1
181.12,0,0,1,0,0
226.22,1,0,0,0,0
352.16,0,0,0,0,1
71.05,0,0,0,1,0
159.83,0,1,0,0,0
124.54,0,0,0,1,0
175.33,0,0,0,0,0
132.14,0,0,1,0,0
179.08,1,0,0,0,0
66.73,0,0,1,0,0
80.67,0,0,1,0,0
127.34,0,1,0,0,0
248.4,1,0,0,0,0
24.23,0,0,0,1,0
197.63,0,0,1,0,0
317.92,0,0,0,1,0
228.6,0,1,0,0,0
349.45,0,0,0,1,0
246.62,1,0,0,0,0
287.17,0,1,0,0,0
346.99,0,0,0,1,0
317.38,0,0,1,0,0
350.23,0,0,0,0,1
54.54,0,0,0,1,0
11.15,0,0,0,1,0
252.43,1,0,0,0,0
278.94,0,1,0,0,0
155.17,1,0,0,0,0
338.73,0,0,0,1,0
165.72,1,0,0,0,0
68.61,0,0,0,1,0
99.96,0,0,0,1,0
175.3,0,0,1,0,0
107.96,0,1,0,0,0
83.7,0,0,0,1,0
59.73,0,0,1,0,0
331.01,0,0,1,0,0
319.59,0,0,0,1,0
55.38,0,0,1,0,0
289.72,0,0,1,0,0
241.27,1,0,0,0,0
290.14,0,0,0,0,1
257.88,0,1,0,0,0
267.93,0,0,0,1,0
200.08,1,0,0,0,0
230.66,0,0,0,0,0
333.55,0,0,0,1,0
256.79,1,0,0,0,0
40.49,0,0,1,0,0
29.66,0,0,0,0,1
88.14,0,0,0,0,1
330.55,0,0,0,1,0
329.35,0,0,0,1,0
269.07,0,1,0,0,0
286.02,0,0,0,1,0
250.59,0,0,1,0,0
32.37,0,0,0,1,0
239.91,1,0,0,0,0
327.9,0,0,1,0,0
217.0,0,1,0,0,0
213.74,1,0,0,0,0
25.78,0,0,0,0,1
176.95,1,0,0,0,0
167.98,1,0,0,0,0
290.57,0,0,1,0,0
308.59,0,0,0,0,1
28.18,0,0,1,0,0
93.57,0,1,0,0,0
189.88,1,0,0,0,0
335.68,0,0,1,0,0
241.33,0,1,0,0,0
276.56,0,1,0,0,0
237.42,1,0,0,0,0
125.73,0,1,0,0,0
62.02,0,0,0,0,0
234.11,0,1,0,0,0
178.76,0,1,0,0,0
293.8,0,0,0,1,0
68.28,0,0,0,1,0
178.03,1,0,0,0,0
252.94,0,1,0,0,0
338.29,0,0,0,0,1
143.81,0,1,0,0,0
149.46,1,0,0,0,0
139.34,0,0,1,0,0
190.81,1,0,0,0,0
324.48,0,0,0,1,0
223.33,1,0,0,0,0
354.6,0,0,1,0,0
45.96,0,0,0,0,1
42.15,0,0,1,0,0
82.34,0,0,0,1,0
152.38,1,0,0,0,0
51.08,0,0,0,1,0
6.28,0,0,1,0,0
119.23,0,1,0,0,0
220.79,1,0,0,0,0
213.08,0,1,0,0,0
79.15,0,0,0,1,0
81.38,0,0,0,1,0
153.72,0,1,0,0,0
83.01,0,0,0,1,0
92.28,0,0,1,0,0
29.29,0,0,1,0,0
28.9,0,0,0,1,0
70.23,0,0,0,0,1
75.91,0,0,0,0,1
219.31,1,0,0,0,0
53.98,0,1,0,0,0
175.6,1,0,0,0,0
314.84,0,0,0,1,0
332.3,0,0,0,1,0
259.42,0,0,1,0,0
302.44,0,0,1,0,0
51.38,0,0,0,0,1
150.01,0,0,1,0,0
135.02,0,1,0,0,0
49.69,0,0,0,1,0
60.97,0,0,0,1,0
174.38,1,0,0,0,0
93.5,0,0,0,0,1
147.16,0,0,0,0,0
124.34,0,1,0,0,0
255.23,0,0,1,0,0
332.16,0,0,0,1,0
332.93,0,0,0,0,1
138.7,0,0,0,0,0
56.19,0,0,1,0,0
207.18,1,0,0,0,0
249.34,0,0,1,0,0
349.43,0,0,1,0,0
2.93,0,0,0,0,0
218.59,0,1,0,0,0
63.98,0,0,0,0,1
103.08,0,0,0,0,0
122.12,1,0,0,0,0
114.73,0,0,1,0,0
73.02,0,0,1,0,0
321.98,0,0,1,0,0
43.65,0,0,0,0,1
97.93,1,0,0,0,0
231.12,1,0,0,0,0
338.2,0,0,0,1,0
346.69,0,0,0,1,0
240.42,0,0,1,0,0
328.42,0,0,1,0,0
231.83,0,0,0,0,0
96.13,0,1,0,0,0
101.65,0,1,0,0,0
85.33,1,0,0,0,0
85.85,0,0,1,0,0
160.93,0,1,0,0,0
147.48,1,0,0,0,0
338.96,0,0,1,0,0
234.44,0,0,0,1,0
267.74,1,0,0,0,0
339.89,0,0,1,0,0
243.7,0,0,0,0,0
311.66,0,0,0,1,0
339.76,0,0,0,1,0
315.24,0,0,0,0,0
205.9,0,0,1,0,0
53.13,0,0,0,0,1
38.21,0,0,0,0,1
167.66,0,1,0,0,0
155.5,1,0,0,0,0
274.49,0,0,1,0,0
339.32,0,0,1,0,0
251.82,0,0,1,0,0
28.87,0,0,1,0,0
182.67,0,1,0,0,0
53.31,0,0,0,0,1
169.11,0,0,1,0,0
242.65,1,0,0,0,0
133.37,1,0,0,0,0
129.94,1,0,0,0,0
123.75,0,1,0,0,0
73.75,0,0,0,1,0
34.86,0,0,1,0,0
339.65,0,0,0,0,1
251.99,1,0,0,0,0
63.57,0,0,0,1,0
244.6,1,0,0,0,0
351.07,0,0,0,1,0
252.0,0,1,0,0,0
317.39,0,0,1,0,0
319.91,0,0,0,0,1
259.41,0,1,0,0,0
148.02,0,0,1,0,0
328.33,0,0,0,1,0
153.68,0,1,0,0,0
144.46,0,1,0,0,0
174.08,1,0,0,0,0
66.42,0,0,0,1,0
335.83,0,0,0,0,1
316.73,0,0,0,1,0
148.95,0,0,1,0,0
160.04,0,0,1,0,0
102.0,0,1,0,0,0
49.67,0,0,0,1,0
173.44,1,0,0,0,0
31.63,0,0,1,0,0
155.05,0,0,0,0,0
130.01,0,1,0,0,0
99.93,0,0,1,0,0
345.4,0,0,0,1,0
89.63,0,1,0,0,0
18.41,0,1,0,0,0
128.21,0,0,1,0,0
272.03,0,0,0,0,0
167.59,0,0,0,0,0
162.85,1,0,0,0,0
154.14,1,0,0,0,0
259.4,0,1,0,0,0
339.06,0,0,0,1,0
355.91,0,0,1,0,0
157.55,0,0,1,0,0
140.74,0,1,0,0,0
85.25,0,0,0,1,0
97.84,0,0,0,0,1
55.68,0,0,0,0,1
79.4,0,0,0,1,0
100.14,0,0,1,0,0
335.26,0,0,1,0,0
300.2,0,0,0,1,0
58.56,0,0,1,0,0
63.68,0,0,0,0,1
77.34,0,0,1,0,0
353.8,0,0,0,0,1
313.0,0,1,0,0,0
263.88,0,0,0,0,0
107.13,0,0,0,1,0
51.47,0,0,0,0,1
155.84,0,0,1,0,0
60.77,0,0,0,1,0
165.45,0,1,0,0,0
68.04,0,0,1,0,0
353.7,0,0,0,1,0
156.22,0,0,1,0,0
155.93,1,0,0,0,0
147.73,0,1,0,0,0
213.28,0,1,0,0,0
275.47,1,0,0,0,0
286.02,0,0,1,0,0
346.08,0,0,0,1,0
16.48,0,0,0,0,1
340.25,0,0,1,0,0
342.7,0,0,0,1,0
272.55,0,1,0,0,0
